paper_id,title,field,abstract,published,year
http://arxiv.org/abs/math/9304205v1,Sums of Darboux and continuous functions,mathematics,"It is shown that that for every Darboux function $F$ there is a non-constant continuous function $f$ such that $F+f$ is still Darboux. It is shown to be consistent --- the model used is iterated Sacks forcing --- that for every Darboux function $F$ there is a nowhere constant continuous function $f$ such that $F+f$ is still Darboux. This answers questions raised by B.~Kirchiem and T.~Natkaniec who have shown that in various models of set theory there are universally bad Darboux functions, Darboux functions whose sum with any nowhere constant, continuous function fails to be Darboux.",1993-04-27 00:00:00+00:00,1993
http://arxiv.org/abs/hep-th/9304138v1,Hidden Symmetry of the Racah and Clebsch-Gordan Problems for the Quantum Algebra sl_q(2),mathematics,The Askey-Wilson algebra $AW(3)$ with three generators is shown to serve as a hidden symmetry algebra underlying the Racah and (new) generalized Clebsch-Gordan problems for the quantum algebra $sl_q(2)$. On the base of this hidden symmetry a simple method to calculate corresponding coefficients in terms of the Askey-Wilson polynomials is proposed.,1993-04-27 21:01:48+00:00,1993
http://arxiv.org/abs/hep-th/9304143v3,Quantized Affine Lie Algebras and Diagonalization of Braid Generators,mathematics,"Let $U_q(\hat{\cal G})$ be a quantized affine Lie algebra. It is proven that the universal R-matrix $R$ of $U_q(\hat{\cal G})$ satisfies the celebrated conjugation relation $R^\dagger=TR$ with $T$ the usual twist map. As applications, braid generators are shown to be diagonalizable on arbitrary tensor product modules of integrable irreducible highest weight $U_q(\hat{\cal G})$-module and a spectral decomposition formula for the braid generators is obtained which is the generalization of Reshetikhin's and Gould's forms to the present affine case. Casimir invariants are constructed and their eigenvalues computed by means of the spectral decomposition formula. As a by-product, an interesting identity is found.",1993-04-28 22:27:44+00:00,1993
http://arxiv.org/abs/hep-th/9304160v1,Italian workshop on quantum groups,mathematics,"The first ``Convegno Informale su Quantum Groups'' was held in Florence from February 3 to 6, 1993. This Convegno was conceived as an informal meeting to bring together all the italian people working in the field of quantum groups and related topics. We are very happy indeed that about 30 theoretical physicists decided to take part presenting many aspects of this interesting and live subject of research. We thank all the participants for the stimulating and nice atmosphere that has characterized the meeting. This paper has the intent to give a quick review in english of the contributions and related references. We think useful to include the complete addresses and coordinate data of the participants. It is our intention to diffuse these proceedings by e-mail trough electronic data banks.",1993-04-30 16:27:29+00:00,1993
http://arxiv.org/abs/hep-th/9304164v1,The basis of the Ponzano-Regge-Turaev-Viro-Ooguri model is the loop representation basis,mathematics,"We show that the Hilbert space basis that defines the Ponzano-Regge- Turaev-Viro-Ooguri combinatorial definition of 3-d Quantum Gravity is the same as the one that defines the Loop Representation. We show how to compute lengths in Witten's 3-d gravity and how to reconstruct the 2-d geometry from a state of Witten's theory. We show that the non-degenerate geometries are contained in the Witten's Hilbert space. We sketch an extension of the combinatorial construction to the physical 4-d case, by defining a modification of Regge calculus in which areas, rather than lengths, are taken as independent variables. We provide an expression for the scalar product in the Loop representation in 4-d. We discuss the general form of a nonperturbative quantum theory of gravity, and argue that it should be given by a generalization of Atiyah's topological quantum field theories axioms.",1993-05-01 03:11:00+00:00,1993
http://arxiv.org/abs/hep-th/9405021v1,Dynamical systems accepting the normal shift on an arbitrary Riemannian manifold,mathematics,Newtonian dynamical systems which accept the normal shift on an arbitrary Riemannian manifold are considered. For them the determinating equations making the weak normality condition are derived. The expansion for the algebra of tensor fields is constructed.,1993-05-03 09:03:59+00:00,1993
http://arxiv.org/abs/alg-geom/9305001v2,A General Noether-Lefschetz Theorem and applications,mathematics,"In this paper we generalize the classical Noether-Lefschetz Theorem to arbitrary smooth projective threefolds. Let $X$ be a smooth projective threefold over complex numbers, $L$ a very ample line bundle on $X$. Then we prove that there is a positive integer $n_0(X,L)$ such that for $n \geq n_0(X,L)$, the Noether-Lefschetz locus of the linear system $H^0(X,L^n)$ is a countable union of proper closed subvarieties of $¶(H^0(X,L^n)^*)$ of codimension at least two. In particular, the {\em general singular member} of the linear system $H^0(X,L^n)$ is not contained in the Noether-Lefschetz locus.
  As an application of our main theorem we prove the following result: Let $X$ be a smooth projective threefold, $L$ a very ample line bundle. Assume that $n$ is very large. Let $S=¶(H^0(X,L^n)^*)$, let $K$ denote the function field of $S$. Let ${\cal Y}_K$ be the generic hypersurface corresponding to the sections of $H^0(X,L^n)$. Then we show that the natural map on codimension two cycles
  $$ CH^2(X_{\C}) \to CH^({\cal Y}_K) $$ is injective. This is a weaker version of a conjecture of M. V. Nori, which generalises the Noether-Lefschetz theorem on codimension one cycles on a smooth projective threefolds to arbitrary codimension",1993-05-03 18:08:00+00:00,1993
http://arxiv.org/abs/alg-geom/9305002v1,A Finiteness Theorem for Elliptic Calabi-Yau Threefolds,mathematics,"We prove that up to birational equivalence, there exists only a finite number of families of Calabi-Yau threefolds (i.e. a threefold with trivial canonical class and factorial terminal singularities) which have an elliptic fibration to a rational surface. This strengthens a result of B. Hunt that there are only a finite number of possible Euler characteristics for such threefolds.",1993-05-03 23:47:30+00:00,1993
http://arxiv.org/abs/hep-th/9305013v2,Two-dimensional topological gravity and equivariant cohomology,mathematics,"In this paper, we examine the analogy between topological string theory and equivariant cohomology. We also show that the equivariant cohomology of a topological conformal field theory carries a certain algebraic structure, which we call a gravity algebra. (Error on page 9 corrected: BRS current contains total derivatives.)",1993-05-04 22:57:05+00:00,1993
http://arxiv.org/abs/alg-geom/9305003v1,Log contractions and equidimensional models of elliptic threefolds,mathematics,This work was initially motivated by Miranda's work on elliptic Weierstrass threefolds. Miranda [Mi] describes a smooth equidimensional (flat) model for any elliptic Weierstrass threefold; such models occur naturally in the study of moduli spaces. In this paper we use minimal model theory to link birational maps of log surfaces (log contractions) to equidimensional fibrations of elliptic threefolds. As a corollary we show that an elliptic fibration of positive Kodaira dimension has a minimal model with an equidimensional birationally equivalent elliptic fibration satisfying certain good properties that naturally generalize the case of elliptic fibrations of surfaces. We apply the results to the case of Weierstrass models and give a global explanation of Miranda's algorithm.,1993-05-05 16:02:05+00:00,1993
http://arxiv.org/abs/hep-th/9305022v2,Combinatorial Invariants from Four Dimensional Lattice Models: II,mathematics,Revision contains rewording of selected text,1993-05-06 23:33:40+00:00,1993
http://arxiv.org/abs/alg-geom/9305004v1,Kodaira energies of polarized log varieties,mathematics,"Let L be an ample line bundle on a log variety (V, D) having only log terminal singularities.The Kodaira energy of such a triple (V, D, L) is defined as follows: κε=-Inf{t\in Q | K(V,D)+tL is big}. Here K(V,D)=K_V+D is the log canonical bundle of (V,D) and ""big"" means κ=dim V. We first show that the rationality of κε, when it is negative, follows from log Flip theorems (thus it is proved for dim V\le 3 at present). Second we consider the case in which D=0, dim V=3 and V has only terminal singularities. Let S be the set of all the possible values of Kodaira energies of such polarized log threefolds. We prove that S has no negative limit point. This result is closely related to the boundedness of Fano 3-folds.",1993-05-07 06:52:45+00:00,1993
http://arxiv.org/abs/hep-th/9305032v1,"Chern-Simons Theory, Colored-Oriented Braids and Link invariants",mathematics,A method to obtain explicit and complete topological solution of SU(2) Chern-Simons theory on $S^3$ is developed. To this effect the necessary aspects of the theory of coloured-oriented braids and duality properties of conformal blocks for the correlators of $SU(2)_k$ Wess-Zumino conformal field theory are presented. A large class of representations of the generators of the groupoid of coloured-oriented braids are obtained. These provide a whole lot of new link invariants of which Jones polynomials are the simplest examples. These new invariants are explicitly calculated as illustrations for knots upto eight crossings and two-component multicoloured links upto seven crossings.,1993-05-08 16:16:58+00:00,1993
